time_ms,price,qty
1770773211919,68994.94000000,0.00014000
1770773212630,68994.93000000,0.00004000
1770773212630,68994.93000000,0.00052000
1770773213758,68994.93000000,0.00378000
1770773213758,68994.93000000,0.00140000
1770773213758,68994.93000000,0.00009000
1770773213758,68994.93000000,0.00009000
1770773213758,68994.93000000,0.00009000
1770773213758,68994.93000000,0.00009000
1770773213758,68994.93000000,0.00009000
1770773213758,68994.93000000,0.00009000
1770773213758,68994.93000000,0.00015000
1770773213758,68994.93000000,0.00009000
1770773213758,68994.93000000,0.00009000
1770773213758,68994.93000000,0.00048000
1770773213758,68994.93000000,0.00009000
1770773213758,68994.93000000,0.00009000
1770773213758,68994.93000000,0.00008000
1770773213758,68994.93000000,0.00350000
1770773213758,68994.93000000,0.00330000
1770773213758,68994.93000000,0.00009000
1770773213758,68994.93000000,0.00166000
1770773213758,68994.93000000,0.00017000
1770773213758,68994.93000000,0.00009000
1770773213758,68994.93000000,0.00015000
1770773213758,68994.93000000,0.01398000
1770773214048,68994.94000000,0.00051000
1770773214140,68994.93000000,0.02886000
1770773215204,68994.94000000,0.01594000
1770773215204,68994.94000000,0.00350000
1770773215204,68994.94000000,0.00140000
1770773215204,68994.94000000,0.02775000
1770773215617,68994.93000000,0.01309000
1770773215718,68994.93000000,0.03177000
1770773215966,68994.93000000,0.10192000
1770773216312,68994.93000000,0.00011000
1770773216472,68994.93000000,0.02771000
1770773216472,68994.93000000,0.00015000
1770773216472,68994.93000000,0.00015000
1770773216472,68994.93000000,0.00009000
1770773216472,68994.93000000,0.00009000
1770773216472,68994.93000000,0.00008000
1770773216472,68994.93000000,0.00009000
1770773216472,68994.93000000,0.00009000
1770773216472,68994.93000000,0.00009000
1770773216472,68994.93000000,0.00009000
1770773216472,68994.93000000,0.00009000
1770773216472,68994.93000000,0.00009000
1770773216472,68994.93000000,0.00009000
1770773216472,68994.93000000,0.00015000
1770773216472,68994.93000000,0.00009000
1770773216472,68994.93000000,0.00009000
1770773216472,68994.93000000,0.00008000
1770773216472,68994.93000000,0.00008000
1770773216472,68994.93000000,0.00008000
1770773216472,68994.93000000,0.00008000
1770773216472,68994.93000000,0.00009000
1770773216472,68994.93000000,0.00009000
1770773216472,68994.93000000,0.00009000
1770773216472,68994.93000000,0.00009000
1770773216472,68994.93000000,0.00009000
1770773216472,68994.93000000,0.00009000
1770773216472,68994.93000000,0.00048000
1770773216472,68994.93000000,0.00008000
1770773216472,68994.93000000,0.00008000
1770773216472,68994.93000000,0.00009000
1770773216472,68994.93000000,0.07139000
1770773216472,68994.93000000,0.07139000
1770773216472,68994.93000000,0.00166000
1770773216472,68994.93000000,0.00009000
1770773216472,68994.93000000,0.00008000
1770773216472,68994.93000000,0.00008000
1770773216472,68994.93000000,0.00009000
1770773216472,68994.93000000,0.00009000
1770773216472,68994.93000000,0.00008000
1770773216472,68994.93000000,0.00008000
1770773216472,68994.93000000,0.00008000
1770773216472,68994.93000000,0.00008000
1770773216472,68994.93000000,0.00008000
1770773216472,68994.93000000,0.00008000
1770773216472,68994.93000000,0.00008000
1770773216472,68994.92000000,0.00008000
1770773216472,68994.92000000,0.00268000
1770773216472,68994.92000000,0.00009000
1770773216472,68994.92000000,0.00009000
1770773216472,68994.92000000,0.00009000
1770773216472,68994.92000000,0.00268000
1770773216472,68994.92000000,0.00014000
1770773216472,68994.92000000,0.00008000
1770773216472,68994.92000000,0.00008000
1770773216472,68994.92000000,0.00088000
1770773216472,68994.92000000,0.00268000
1770773216472,68994.92000000,0.00268000
1770773216472,68994.92000000,0.00268000
1770773216472,68994.92000000,0.00268000
1770773216472,68994.92000000,0.00268000
1770773216472,68994.92000000,0.00268000
1770773216472,68994.92000000,0.00268000
1770773216472,68994.92000000,0.00268000
1770773216472,68994.92000000,0.00268000
1770773216472,68994.92000000,0.00268000
1770773216472,68994.92000000,0.00268000
1770773216472,68994.92000000,0.00268000
1770773216472,68994.92000000,0.00268000
1770773216472,68994.92000000,0.00268000
1770773216472,68994.92000000,0.00268000
1770773216472,68994.92000000,0.00027000
1770773216472,68994.76000000,0.00300000
1770773216472,68994.76000000,0.00057000
1770773216472,68994.76000000,0.00009000
1770773216472,68994.76000000,0.00009000
1770773216472,68994.76000000,0.00008000
1770773216472,68994.76000000,0.00009000
1770773216472,68994.76000000,0.00008000
1770773216472,68994.76000000,0.00008000
1770773216472,68994.58000000,0.00008000
1770773216472,68994.58000000,0.00150000
1770773216472,68994.58000000,0.00008000
1770773216472,68994.58000000,0.00009000
1770773216472,68994.58000000,0.00008000
1770773216472,68994.58000000,0.00008000
1770773216472,68994.58000000,0.00008000
1770773216472,68994.58000000,0.00008000
1770773216472,68994.45000000,0.00008000
1770773216472,68994.19000000,0.00008000
1770773216472,68994.13000000,0.00150000
1770773216472,68994.13000000,0.00008000
1770773216472,68994.13000000,0.00009000
1770773216472,68994.13000000,0.00008000
1770773216472,68994.13000000,0.00008000
1770773216472,68994.02000000,0.00008000
1770773216472,68994.02000000,0.00008000
1770773216472,68994.02000000,0.00008000
1770773216472,68994.01000000,0.03593000
1770773216472,68994.01000000,0.00008000
1770773216472,68994.01000000,0.00008000
1770773216472,68994.01000000,0.01776000
1770773216472,68994.00000000,0.00040000
1770773216472,68994.00000000,0.00040000
1770773216472,68994.00000000,0.00040000
1770773216472,68994.00000000,0.00008000
1770773216472,68994.00000000,0.00008000
1770773216472,68994.00000000,0.00008000
1770773216472,68994.00000000,0.00008000
1770773216472,68994.00000000,0.00008000
1770773216472,68994.00000000,0.00008000
1770773216472,68993.60000000,0.00540000
1770773216472,68993.60000000,0.00008000
1770773216472,68993.60000000,0.00008000
1770773216472,68993.50000000,0.00008000
1770773216472,68993.50000000,0.00033000
1770773216472,68993.50000000,0.00008000
1770773216472,68993.50000000,0.00008000
1770773216472,68993.50000000,0.00008000
1770773216472,68993.39000000,0.00008000
1770773216472,68993.39000000,0.00008000
1770773216472,68993.39000000,0.00008000
1770773216472,68993.39000000,0.00008000
1770773216472,68993.39000000,0.00008000
1770773216472,68993.39000000,0.00008000
1770773216472,68993.32000000,0.00008000
1770773216472,68993.32000000,0.00008000
1770773216472,68993.32000000,0.00008000
1770773216472,68993.31000000,0.07315000
1770773216535,68993.31000000,0.00008000
1770773216535,68993.31000000,0.00008000
1770773216535,68993.31000000,0.00008000
1770773216535,68993.31000000,0.00008000
1770773216535,68993.31000000,0.00009000
1770773216535,68993.31000000,0.00015000
1770773216535,68993.31000000,0.00009000
1770773216535,68993.31000000,0.00009000
1770773216535,68993.31000000,0.00009000
1770773216535,68993.31000000,0.00009000
1770773216535,68993.31000000,0.00009000
1770773216535,68993.31000000,0.00009000
1770773216535,68993.31000000,0.00010000
1770773216826,68993.31000000,0.00008000
1770773216826,68993.31000000,0.00009000
1770773216826,68993.31000000,0.00009000
1770773216826,68993.31000000,0.00009000
1770773216826,68993.31000000,0.00008000
1770773216826,68993.31000000,0.00008000
1770773216826,68993.31000000,0.00009000
1770773216826,68993.31000000,0.00009000
1770773216826,68993.31000000,0.00009000
1770773216826,68993.31000000,0.00009000
1770773216826,68993.31000000,0.00009000
1770773216826,68993.31000000,0.00015000
1770773216826,68993.31000000,0.00009000
1770773216826,68993.31000000,0.00009000
1770773216826,68993.31000000,0.00008000
1770773216826,68993.31000000,0.00008000
1770773216826,68993.31000000,0.00008000
1770773216826,68993.30000000,0.00008000
1770773216826,68993.10000000,0.00009000
1770773216826,68993.10000000,0.00009000
1770773216826,68993.10000000,0.00009000
1770773216826,68993.10000000,0.00008000
1770773216826,68993.10000000,0.00008000
1770773216826,68993.10000000,0.00008000
1770773216826,68993.09000000,0.00009000
1770773216826,68993.09000000,0.00009000
1770773216826,68993.09000000,0.00009000
1770773216826,68992.59000000,0.00008000
1770773216826,68992.59000000,0.00008000
1770773216826,68992.59000000,0.00008000
1770773216826,68992.00000000,0.00040000
1770773216826,68992.00000000,0.00040000
1770773216826,68992.00000000,0.00040000
1770773216826,68992.00000000,0.00009000
1770773216826,68991.02000000,0.00008000
1770773216826,68991.00000000,0.00008000
1770773216826,68991.00000000,0.00008000
1770773216826,68991.00000000,0.00008000
1770773216826,68990.76000000,0.00008000
1770773216826,68990.52000000,0.00260000
1770773216826,68990.52000000,0.00008000
1770773216826,68990.52000000,0.00009000
1770773216826,68990.52000000,0.00008000
1770773216826,68990.52000000,0.00008000
1770773216826,68990.51000000,0.00097000
1770773216826,68990.41000000,0.00008000
1770773216826,68990.41000000,0.00008000
1770773216826,68990.41000000,0.00008000
1770773216826,68990.01000000,0.00008000
1770773216826,68990.01000000,0.00008000
1770773216826,68990.01000000,0.00008000
1770773216826,68990.00000000,0.00040000
1770773216826,68990.00000000,0.00040000
1770773216826,68990.00000000,0.00040000
1770773216826,68990.00000000,0.00579000
1770773216826,68990.00000000,0.00008000
1770773216826,68990.00000000,0.00205000
1770773216826,68990.00000000,0.00008000
1770773216826,68989.60000000,0.00150000
1770773216826,68989.60000000,0.00008000
1770773216826,68989.60000000,0.00008000
1770773216826,68989.60000000,0.00008000
1770773216826,68988.94000000,0.00150000
1770773216826,68988.94000000,0.00008000
1770773216826,68988.94000000,0.00008000
1770773216826,68988.94000000,0.00008000
1770773216826,68988.94000000,0.00008000
1770773216826,68988.94000000,0.00008000
1770773216826,68988.94000000,0.00008000
1770773216826,68988.91000000,0.00008000
1770773216826,68988.91000000,0.00008000
1770773216826,68988.91000000,0.00008000
1770773216826,68988.90000000,0.02367000
1770773216826,68988.90000000,0.13723000
1770773216826,68988.90000000,0.00008000
1770773216826,68988.90000000,0.00008000
1770773216826,68988.90000000,0.00008000
1770773216826,68988.90000000,0.00008000
1770773216826,68988.90000000,0.00008000
1770773216826,68988.48000000,0.00001000
1770773216948,68988.48000000,0.00008000
1770773216948,68988.48000000,0.00008000
1770773216948,68988.48000000,0.00009000
1770773216948,68988.48000000,0.00009000
1770773216948,68988.48000000,0.00009000
1770773216948,68988.48000000,0.00009000
1770773216948,68988.48000000,0.00009000
1770773216948,68988.48000000,0.00009000
1770773216948,68988.48000000,0.00015000
1770773216948,68988.48000000,0.00009000
1770773216948,68988.48000000,0.00008000
1770773216948,68988.48000000,0.00298000
1770773217025,68988.48000000,0.00020000
1770773217221,68988.49000000,0.00014000
1770773219877,68988.49000000,0.00015000
1770773219877,68988.49000000,0.00009000
1770773219877,68988.49000000,0.00009000
1770773219877,68988.49000000,0.00009000
1770773219877,68988.49000000,0.00001000
1770773219941,68988.49000000,0.00008000
1770773219941,68988.49000000,0.00009000
1770773219941,68988.49000000,0.00009000
1770773219941,68988.49000000,0.00009000
1770773219941,68988.49000000,0.00009000
1770773219941,68988.49000000,0.00009000
1770773219941,68988.49000000,0.00009000
1770773219941,68988.49000000,0.00009000
1770773219941,68988.49000000,0.00009000
1770773219941,68988.49000000,0.00009000
1770773219941,68988.49000000,0.00009000
1770773219941,68988.49000000,0.00009000
1770773219941,68988.49000000,0.00009000
1770773219941,68988.49000000,0.00430000
1770773219941,68988.49000000,0.00015000
1770773219941,68988.49000000,0.00015000
1770773219941,68988.49000000,0.02975000
1770773220228,68988.48000000,0.00027000
1770773220228,68988.48000000,0.00008000
1770773220228,68988.48000000,0.00048000
1770773220228,68988.48000000,0.00047000
1770773220228,68988.48000000,0.00009000
1770773220228,68988.48000000,0.00009000
1770773220228,68988.48000000,0.00009000
1770773220228,68988.48000000,0.00009000
1770773220228,68988.48000000,0.00009000
1770773220228,68988.48000000,0.00009000
1770773220228,68988.48000000,0.00008000
1770773220228,68988.48000000,0.00009000
1770773220228,68988.48000000,0.00009000
1770773220228,68988.48000000,0.00015000
1770773220228,68988.48000000,0.00430000
1770773220228,68988.48000000,0.00460000
1770773220228,68988.48000000,0.00350000
1770773220228,68988.48000000,0.00140000
1770773220228,68988.48000000,0.00069000
1770773220228,68988.48000000,0.00192000
1770773220228,68988.48000000,0.00015000
1770773220228,68988.48000000,0.00015000
1770773220228,68988.48000000,0.01655000
1770773220517,68988.49000000,0.00020000
1770773222173,68988.49000000,0.00021000
1770773222310,68988.49000000,0.00007000
1770773222310,68988.49000000,0.00007000
1770773222534,68988.49000000,0.00002000
1770773222534,68988.49000000,0.00009000
1770773222534,68988.49000000,0.00009000
1770773222534,68988.49000000,0.00009000
1770773222534,68988.49000000,0.00015000
1770773222534,68988.49000000,0.00176000
1770773222892,68988.48000000,0.01483000
1770773223468,68988.49000000,0.00008000
1770773223893,68988.49000000,0.00007000
1770773223893,68988.49000000,0.00009000
1770773223893,68988.49000000,0.00002000
1770773224539,68988.49000000,0.00007000
1770773224539,68988.49000000,0.00011000
1770773224666,68988.48000000,0.00462000
1770773225212,68988.49000000,0.00606000
1770773225212,68988.49000000,0.00009000
1770773225212,68988.49000000,0.00009000
1770773225212,68988.49000000,0.00009000
1770773225212,68988.49000000,0.00009000
1770773225212,68988.49000000,0.00009000
1770773225212,68988.49000000,0.00009000
1770773225212,68988.49000000,0.00009000
1770773225212,68988.49000000,0.00008000
1770773225212,68988.49000000,0.00009000
1770773225212,68988.49000000,0.00009000
1770773225212,68988.49000000,0.00009000
1770773225212,68988.49000000,0.00009000
1770773225212,68988.49000000,0.00009000
1770773225212,68988.49000000,0.00009000
1770773225212,68988.49000000,0.00009000
1770773225212,68988.49000000,0.04339000
1770773225464,68988.48000000,0.00084000
1770773225719,68988.48000000,0.00020000
1770773226008,68988.48000000,0.00015000
1770773226008,68988.48000000,0.00015000
1770773226008,68988.48000000,0.00009000
1770773226008,68988.48000000,0.00009000
1770773226008,68988.48000000,0.00009000
1770773226008,68988.48000000,0.00008000
1770773226008,68988.48000000,0.00008000
1770773226008,68988.48000000,0.00009000
1770773226008,68988.48000000,0.00009000
1770773226008,68988.48000000,0.00009000
1770773226008,68988.48000000,0.00009000
1770773226008,68988.48000000,0.00009000
1770773226008,68988.48000000,0.00009000
1770773226008,68988.48000000,0.00009000
1770773226008,68988.48000000,0.00069000
1770773226008,68988.48000000,0.00048000
1770773226008,68988.48000000,0.00048000
1770773226008,68988.48000000,0.00048000
1770773226008,68988.48000000,0.00009000
1770773226008,68988.48000000,0.00015000
1770773226008,68988.48000000,0.00009000
1770773226008,68988.48000000,0.00009000
1770773226008,68988.48000000,0.00009000
1770773226015,68988.48000000,0.00009000
1770773226015,68988.48000000,0.00008000
1770773226015,68988.48000000,0.00008000
1770773226015,68988.48000000,0.00008000
1770773226015,68988.48000000,0.00008000
1770773226015,68988.48000000,0.00008000
1770773226015,68988.48000000,0.00008000
1770773226015,68988.48000000,0.00008000
1770773226015,68988.48000000,0.00738000
1770773226015,68988.48000000,0.00008000
1770773226015,68988.48000000,0.00009000
1770773226015,68988.48000000,0.00009000
1770773226015,68988.48000000,0.00009000
1770773226015,68988.48000000,0.00009000
1770773226015,68988.48000000,0.00009000
1770773226015,68988.48000000,0.00009000
1770773226015,68988.48000000,0.00009000
1770773226015,68988.48000000,0.00009000
1770773226015,68988.48000000,0.00015000
1770773226015,68988.48000000,0.00008000
1770773226015,68988.48000000,0.00008000
1770773226015,68988.47000000,0.00009000
1770773226015,68988.47000000,0.00009000
1770773226015,68988.47000000,0.00008000
1770773226015,68988.47000000,0.00009000
1770773226015,68988.47000000,0.00047000
1770773226015,68988.30000000,0.00008000
1770773226015,68988.30000000,0.00009000
1770773226015,68988.30000000,0.00009000
1770773226015,68988.30000000,0.00009000
1770773226015,68988.30000000,0.00008000
1770773226015,68988.30000000,0.00008000
1770773226015,68988.00000000,0.00040000
1770773226015,68988.00000000,0.00040000
1770773226015,68988.00000000,0.00040000
1770773226015,68988.00000000,0.00008000
1770773226015,68988.00000000,0.00008000
1770773226015,68988.00000000,0.00009000
1770773226015,68988.00000000,0.00008000
1770773226015,68988.00000000,0.00008000
1770773226015,68988.00000000,0.00008000
1770773226015,68988.00000000,0.00008000
1770773226015,68987.94000000,0.00088000
1770773226015,68987.94000000,0.00009000
1770773226015,68987.78000000,0.00008000
1770773226015,68987.62000000,0.00008000
1770773226015,68987.62000000,0.00008000
1770773226015,68987.59000000,0.00008000
1770773226015,68987.59000000,0.00085000
1770773226015,68987.59000000,0.00008000
1770773226015,68987.59000000,0.00008000
1770773226015,68987.59000000,0.00008000
1770773226015,68987.32000000,0.00008000
1770773226015,68987.21000000,0.00054000
1770773226015,68987.01000000,0.00111000
1770773226015,68986.64000000,0.00008000
1770773226015,68986.01000000,0.00008000
1770773226015,68986.01000000,0.00008000
1770773226015,68986.01000000,0.00008000
1770773226015,68986.00000000,0.00040000
1770773226015,68986.00000000,0.00040000
1770773226015,68986.00000000,0.00040000
1770773226015,68985.76000000,0.00009000
1770773226015,68985.64000000,0.00043000
1770773226015,68985.61000000,0.00008000
1770773226015,68985.61000000,0.00008000
1770773226015,68985.61000000,0.00008000
1770773226015,68985.49000000,0.00008000
1770773226015,68985.49000000,0.00008000
1770773226015,68985.48000000,0.00008000
1770773226015,68985.48000000,0.00008000
1770773226015,68985.48000000,0.00008000
1770773226015,68985.48000000,0.00008000
1770773226015,68985.48000000,0.00008000
1770773226015,68985.48000000,0.00008000
1770773226218,68985.47000000,0.00219000
1770773226571,68985.47000000,0.20835000
1770773226571,68985.47000000,0.00009000
1770773226571,68985.47000000,0.00015000
1770773226571,68985.47000000,0.00009000
1770773226571,68985.47000000,0.00009000
1770773226571,68985.47000000,0.00009000
1770773226571,68985.47000000,0.00009000
1770773226571,68985.47000000,0.00009000
1770773226571,68985.47000000,0.00009000
1770773226571,68985.47000000,0.00009000
1770773226571,68985.47000000,0.00008000
1770773226571,68985.47000000,0.00008000
1770773226571,68985.47000000,0.00008000
1770773226571,68985.47000000,0.00008000
1770773226571,68985.47000000,0.00009000
1770773226571,68985.47000000,0.00008000
1770773226571,68985.47000000,0.00009000
1770773226571,68985.47000000,0.00009000
1770773226571,68985.47000000,0.00008000
1770773226571,68985.47000000,0.00008000
1770773226571,68985.47000000,0.00008000
1770773226571,68985.47000000,0.00008000
1770773226571,68985.47000000,0.00008000
1770773226571,68985.47000000,0.00008000
1770773226573,68985.47000000,0.00008000
1770773226573,68985.47000000,0.00008000
1770773226573,68985.46000000,0.00009000
1770773226573,68985.46000000,0.00009000
1770773226573,68985.46000000,0.00009000
1770773226573,68985.46000000,0.00008000
1770773226573,68985.46000000,0.00008000
1770773226573,68985.46000000,0.00008000
1770773226573,68985.46000000,0.00008000
1770773226573,68985.45000000,0.00009000
1770773226573,68985.45000000,0.00009000
1770773226573,68985.45000000,0.00009000
1770773226573,68985.40000000,0.00008000
1770773226573,68985.26000000,0.00008000
1770773226573,68984.76000000,0.00008000
1770773226573,68984.76000000,0.00008000
1770773226573,68984.76000000,0.00008000
1770773226573,68984.16000000,0.00008000
1770773226587,68984.08000000,0.00300000
1770773226587,68984.08000000,0.00008000
1770773226587,68984.08000000,0.00008000
1770773226587,68984.08000000,0.00009000
1770773226587,68984.08000000,0.00008000
1770773226587,68984.08000000,0.00008000
1770773226587,68984.08000000,0.00008000
1770773226587,68984.08000000,0.00008000
1770773226587,68984.08000000,0.00008000
1770773226587,68984.08000000,0.00008000
1770773226587,68984.08000000,0.00008000
1770773226587,68984.08000000,0.00008000
1770773226587,68984.08000000,0.00008000
1770773226587,68984.08000000,0.00009000
1770773226587,68984.08000000,0.00009000
1770773226587,68984.08000000,0.00009000
1770773226587,68984.08000000,0.00009000
1770773226587,68984.08000000,0.00009000
1770773226587,68984.08000000,0.00009000
1770773226587,68984.08000000,0.00015000
1770773226587,68984.08000000,0.00009000
1770773226591,68984.08000000,0.00008000
1770773226591,68984.08000000,0.00008000
1770773226591,68984.08000000,0.00008000
1770773226591,68984.08000000,0.00009000
1770773226591,68984.08000000,0.00009000
1770773226591,68984.08000000,0.00008000
1770773226591,68984.08000000,0.00009000
1770773226591,68984.08000000,0.00009000
1770773226591,68984.08000000,0.00008000
1770773226591,68984.08000000,0.00008000
1770773226591,68984.08000000,0.00008000
1770773226591,68984.08000000,0.00009000
1770773226591,68984.08000000,0.00008000
1770773226591,68984.08000000,0.00009000
1770773226591,68984.08000000,0.00009000
1770773226591,68984.08000000,0.00008000
1770773226591,68984.08000000,0.00008000
1770773226591,68984.08000000,0.00008000
1770773226591,68984.08000000,0.00009000
1770773226591,68984.08000000,0.00015000
1770773226591,68984.08000000,0.00008000
1770773226591,68984.08000000,0.00008000
1770773226591,68984.08000000,0.00008000
1770773226591,68984.07000000,0.00008000
1770773226591,68984.00000000,0.00040000
1770773226591,68984.00000000,0.00040000
1770773226591,68984.00000000,0.00040000
1770773226591,68984.00000000,0.00009000
1770773226591,68984.00000000,0.00009000
1770773226591,68984.00000000,0.00009000
1770773226593,68983.75000000,0.00057000
1770773226593,68983.75000000,0.00003000
1770773226594,68983.75000000,0.00006000
1770773226594,68983.75000000,0.00009000
1770773226594,68983.75000000,0.00009000
1770773226601,68983.75000000,0.00009000
1770773226601,68983.75000000,0.00009000
1770773226601,68983.75000000,0.00009000
1770773226601,68983.75000000,0.00009000
1770773226601,68983.75000000,0.00009000
1770773226601,68983.75000000,0.00015000
1770773226601,68983.75000000,0.00008000
1770773226601,68983.75000000,0.00008000
1770773226601,68983.75000000,0.00008000
1770773226601,68983.75000000,0.00008000
1770773226601,68983.75000000,0.00008000
1770773226601,68983.75000000,0.00008000
1770773226601,68983.75000000,0.00008000
1770773226601,68983.75000000,0.00008000
1770773226601,68983.75000000,0.00008000
1770773226601,68983.75000000,0.00009000
1770773226601,68983.75000000,0.00009000
1770773226601,68983.75000000,0.00009000
1770773226608,68983.75000000,0.00008000
1770773226608,68983.75000000,0.00008000
1770773226608,68983.75000000,0.00008000
1770773226608,68983.75000000,0.00008000
1770773226608,68983.75000000,0.00008000
1770773226608,68983.75000000,0.00008000
1770773226608,68983.75000000,0.00009000
1770773226608,68983.75000000,0.00009000
